"","conc.b","conc.a","fail.r","corr.b","corr.a","corr.theta","corr.ltheta.b","corr.ltheta.t","corr.ltheta.m","corr.ltheta.s","corr.ltheta.r","conc.a2"
"NEU_SRR1974705",0.0602854602387048,-0.262155899325646,-2.30258509299405,-1.46808380440342,1,0.220834118171655,-1.6802823346464,2.58873276895567,6.39582044252116,-0.304403997548717,1.52183673847517,0.109274038736404
"NEU_SRR1974706",3.60858817952204,-0.560772703471668,-2.30258509299405,-1.98270669938603,1,0.324916645431527,-2.14328291436869,4.58619404510944,10.332240086981,-0.128577137171686,4.93032940304645,0.103133991065706
"NEU_SRR1974707",1.89865313201175,-1.14808370892196,-2.30258509299405,-1.91071277582572,1,0.208232629378435,-0.577943676068105,2.60782609365954,8.85455253038347,-0.365040216757007,20,0.170287626793225
"NEU_SRR1974709",-1.11199459790846,0.181281155163489,-2.30258509299405,-1.38394693067622,1,0.202301805540705,-0.505034549947709,2.50588018336906,8.12579811284557,-0.3679885081247,9.92670028171691,0.0563875949329672
"NEU_SRR1974710",0.901761313207663,-0.96990662426127,-2.30258509299405,-1.7139061368465,1,0.203765587985969,-0.700751502032253,2.77216841644908,6.94600276754307,-0.322424337532753,3.76418878805887,0.14477618519032
"NEU_SRR1974711",-1.15187060014863,-0.160069282553842,-2.30258509299405,-1.64045501385985,1,0.138942806418876,-2.43068261476245,2.61156424268953,9.14705560198983,-0.29275717599094,3.86455252737498,0.0772949417646635
"NEU_SRR1974712",1.44880119859591,-0.831475261080943,-2.30258509299405,-1.56024891009245,1,0.272750666211066,-0.76330553203011,3.1683706510956,10.5662394285151,-0.22284181209983,20,0.166003050567661
"NEU_SRR1974713",0.106970562729209,-0.181058147606254,-2.30258509299405,-1.23937723896879,1,0.238489979513023,-0.734624390425614,3.03483008443352,11.2205047872335,-0.208684929328575,20,0.0933512637288646
"NEU_SRR1974714",2.35426082043136,-1.0873995110473,-2.30258509299405,-2.16951780677043,1,0.211687904469771,-4.64588162614753,2.76536409440361,5.63372926203109,-0.274499322080984,0.462383349534433,0.149534053567135
"NEU_SRR1974718",3.26773811876603,-1.46017502668453,-2.30258509299405,-2.20456466156013,1,0.257279574990665,-4.09480551088374,2.98896691855493,5.49964724906049,-0.234318083175614,0.586910480074847,0.229044508954771
"NEU_SRR1974724",1.3945716333626,-0.746298647204181,-2.30258509299405,-1.74103273270393,1,0.247752059459701,-3.51224394858689,2.92272345166667,4.9499696549653,-0.243783335406492,0.564845846344469,0.160740524201316
"NEU_SRR1974730",1.55590226189051,-0.56736239110731,-2.30258509299405,-2.14602888499714,1,0.226388463119719,-1.01917100213709,2.52478822839443,9.23283910817716,-0.353000590261274,15.9196569840136,0.102070636387247
"NEU_SRR1974735",2.27180708665623,-0.485336796507414,-2.30258509299405,-1.72036302982431,1,0.35023502698388,-1.46534640437316,4.64928358449867,7.02929989560508,-0.144881501923855,3.03151469035603,0.106076086956109
"NEU_SRR1974752",2.08758202887561,-1.00836834676151,-2.30258509299405,-1.80247042516013,1,0.214495774052708,-0.384403947518703,2.63729301279004,8.8364698697632,-0.353972272444661,19.2057922090162,0.160452056369785
"NEU_SRR1974756",0.724704806698876,-0.322093060629095,-2.30258509299405,-1.47603974734267,1,0.279139592757648,-3.6061545423364,4.62484207953499,8.16669902066483,-0.111134562367433,1.84378113020312,0.110395538614003
